date,location,latitude,longitude,internal_point_latitude,internal_point_longitude
6/7/19,"Springfield, OR",44.046,-123.022,44.2749884,-72.6095138
6/7/19,"Portland, OR",45.515,-122.679,40.6142409,-75.5906269
6/7/19,"County Courthouse, Spokane, WA",47.665,-117.429,38.0309328,-81.0860508
6/7/19,"Capitol Hill, Seattle, WA",47.625,-122.322,36.7799854,-76.0252094
6/7/19,"Montpelier, VT",44.26,-72.575,35.3364146,-82.4797406
6/8/19,"Somers Point, NJ",39.316,-74.605,37.7272391,-123.0322294
6/8/19,"Springfield, MO",37.209,-93.292,43.9283286,-122.8976901
6/8/19,"Boston, MA",42.36,-71.059,40.6678828,-111.9242397
6/8/19,"Godby High School, Tallahassee, FL",30.461,-84.316,37.2581957,-93.3406409
6/8/19,"Savannah, GA",32.081,-81.091,45.5535419,-123.0976146
6/8/19,"Rochester, NY",43.157,-77.609,38.6356988,-90.2445816
6/8/19,"Brooklyn Bridge, New York, NY",40.706,-73.997,38.4500161,-121.3404408
6/8/19,"Coppin State University, Baltimore, MD",39.313,-76.658,38.4500161,-121.3404408
6/8/19,"Annapolis, MD",38.978,-76.492,47.4905993,-121.833996
6/8/19,"Manhattan, New York, NY",40.783,-73.971,41.7547699,-73.7400411
6/8/19,"Cambridge, MD",38.563,-76.079,41.6848158,-93.568971
6/8/19,"Frederick, MD",39.414,-77.411,44.0034295,-92.4067216
6/8/19,"Columbia, MD",39.204,-76.861,41.2274128,-73.3670614
6/8/19,"Edgewood, MD",39.419,-76.294,43.0065163,-76.1961336
6/8/19,"Silver Spring, MD",38.991,-77.026,45.0152499,-93.1001408
6/8/19,"Fort Walton Beach, FL",30.42,-86.617,30.3352449,-81.6481132
6/8/19,"Lynchburg, VA",37.414,-79.142,30.3352449,-81.6481132
6/8/19,"City Hall, Paterson, NJ",40.917,-74.172,40.2825026,-74.703724
6/8/19,"Ridgewood, NJ",40.979,-74.117,35.0540019,-106.6690645
6/8/19,"Brattleboro, VT",42.851,-72.558,45.5476932,-122.4171728
6/8/19,"Spirit Plaza, Detroit, MI",42.329,-83.045,30.6845725,-88.1965682
6/8/19,"Barre, VT",44.197,-72.502,29.857273,-95.3930371
6/8/19,"North Whitehall Township, PA",40.683,-75.586,29.2282472,-94.8955112
6/8/19,"Minden, WV",37.976,-81.12,39.6269919,-106.6951694
6/8/19,"Mount Trashmore, VA",36.83,-76.124,35.3466288,-118.7295064
6/8/19,"Hendersonville, NC",35.319,-82.461,42.642711,-70.8651073
6/8/19,"Golden Gate Bridge, San Francisco, CA",37.82,-122.478,33.5534439,-86.8965359
6/8/19,"Eugene, OR",44.052,-123.087,38.9041031,-77.017229
6/8/19,"Sugar House Park, Salt Lake City, UT",40.724,-111.849,40.7766419,-73.9701871
6/8/19,"Springfield, MO",37.209,-93.292,42.6035338,-84.3738107
6/8/19,"Hillsboro, OR",45.52,-122.937,40.6598707,-74.3086957
6/8/19,"St. Louis, MO",38.627,-90.199,41.6823213,-83.4689033
6/9/19,"Sacramento, CA",38.582,-121.494,41.8942937,-87.6454546
6/9/19,"Sacramento, CA",38.582,-121.494,35.3466288,-118.7295064
6/9/19,"Seattle, WA",47.606,-122.332,40.6585662,-73.8380168
6/9/19,"Poughkeepsie, NY",41.7,-73.921,33.7298275,-116.0022389
6/9/19,"Des Moines, IA",41.587,-93.625,41.6848158,-93.568971
6/9/19,"Rochester, MN",44.012,-92.48,34.8572198,-116.1811967
6/9/19,"Sherman Green, Fairfield, CT",41.14,-73.257,36.9745607,-82.6215601
6/10/19,"Syracuse, NY",43.048,-76.147,40.4697574,-79.9804515
6/10/19,"State Capitol, St. Paul, MN",44.955,-93.102,30.2395128,-97.6912697
6/10/19,"Hemming Park, Jacksonville, FL",30.329,-81.659,44.9008984,-122.5762602
6/10/19,"Hemming Park, Jacksonville, FL",30.329,-81.659,30.2395128,-97.6912697
6/10/19,"Trenton, NJ",40.221,-74.76,45.849644,-115.4673371
6/10/19,"Albuquerque, NM",35.084,-106.65,36.240107,-121.3155723
6/10/19,"Portland, OR",45.515,-122.679,40.4125646,-76.7926343
6/10/19,"Prichard, AL",30.745,-88.09,43.5726846,-72.5988211
6/10/19,"Houston, TX",29.76,-95.37,38.1895321,-85.6576243
6/10/19,"Texas City, TX",29.384,-94.903,40.7766419,-73.9701871
6/10/19,"Vail, CO",39.64,-106.374,42.3385513,-71.018253
6/10/19,"Bakersfield, CA",35.373,-119.019,39.005441,-94.3433259
6/10/19,"Gloucester, MA",42.616,-70.662,38.6356988,-90.2445816
6/11/19,"Birmingham, AL",33.519,-86.81,45.9369867,-108.2766564
6/11/19,"Patriots Plaza, Washington, DC",38.884,-77.016,44.0023492,-102.8238015
6/11/19,"City Hall, New York City, NY",40.713,-74.006,44.9008984,-122.5762602
6/11/19,"Lansing, MI",42.733,-84.556,44.9008984,-122.5762602
6/11/19,"Elizabeth, NJ",40.664,-74.211,38.9041031,-77.017229
6/11/19,"Toledo, OH",41.653,-83.538,40.7766419,-73.9701871
6/11/19,"Chicago, IL",41.878,-87.63,42.3385513,-71.018253
6/11/19,"Bakersfield, CA",35.373,-119.019,41.2274128,-73.3670614
6/11/19,"Ridgewood, Queens, New York, NY",40.704,-73.902,41.2274128,-73.3670614
6/11/19,"Norco College, Riverside, CA",33.917,-117.569,35.1837942,-89.895397
6/11/19,"West Des Moines, IA",41.564,-93.759,61.1742503,-149.2843294
6/11/19,"San Bernardino, CA",34.108,-117.29,58.6435233,-134.2811673
6/11/19,"Big Stone Gap, VA",36.859,-82.783,45.0061209,-93.4752279
6/11/19,"Plum, PA",40.5,-79.749,35.1837942,-89.895397
6/11/19,"Austin, TX",30.267,-97.743,40.7766419,-73.9701871
6/11/19,"Salem, OR",44.943,-123.035,36.9230149,-76.2446413
6/11/19,"Austin, TX",30.267,-97.743,40.2825026,-74.703724
6/11/19,"Kooskia, ID",46.145,-115.978,40.9596985,-74.0747272
6/11/19,"Salinas, CA",36.678,-121.656,38.9916189,-76.5608736
6/12/19,"State Capitol, Harrisburg, PA",40.264,-76.884,42.5882401,-73.9740095
6/12/19,"Springfield, VT",43.298,-72.482,38.9041031,-77.017229
6/12/19,"Louisville, KY",38.253,-85.758,42.2846636,-83.2619533
6/12/19,"Gracie Mansion, New York, NY",40.776,-73.943,64.6923172,-146.6017326
6/12/19,"State Capitol, Boston, MA",42.359,-71.064,41.4024096,-74.3062522
6/12/19,"Jackson County Detention Center, Kansas City, MO",39.098,-94.577,44.4938816,-123.4246641
6/12/19,"St. Louis, MO",38.627,-90.199,47.4905993,-121.833996
6/12/19,"Billings, MT",45.783,-108.501,38.1706581,-104.4898924
6/12/19,"Rapid City, SD",44.081,-103.231,30.2395128,-97.6912697
6/12/19,"State Capitol, Salem, OR",44.938,-123.03,43.0324971,-85.547446
6/12/19,"State Capitol, Salem, OR",44.938,-123.03,28.2983043,-80.7003309
6/12/19,"Lafayette Square, Washington, DC",38.9,-77.037,35.54341,-97.9798435
6/12/19,"New York, NY",40.713,-74.006,32.5771951,-93.8824228
6/12/19,"State Capitol, Boston, MA",42.359,-71.064,58.6435233,-134.2811673
6/12/19,"Norwalk, CT",41.118,-73.408,38.2672255,-121.939594
6/12/19,"Stamford, CT",41.053,-73.539,37.6471385,-121.912488
6/12/19,"Frayser, Memphis, TN",35.204,-90.047,27.4816825,-82.3687669
6/12/19,"Anchorage, AK",61.218,-149.9,37.7272391,-123.0322294
6/12/19,"Juneau, AK",58.302,-134.42,35.6175506,-95.3839106
6/13/19,"Minneapolis, MN",44.978,-93.265,41.0375594,-112.2019434
6/13/19,"University of Memphis, Memphis, TN",35.119,-89.937,41.8942937,-87.6454546
6/13/19,"Gracie Mansion, New York, NY",40.776,-73.943,36.2142575,-115.013812
6/13/19,"Tidewater Park Elementary School, Norfolk, VA",36.85,-76.278,42.4817114,-71.3949166
6/13/19,"State Capitol, Trenton, NJ",40.22,-74.77,43.6674723,-96.7957261
6/13/19,"Paramus, NJ",40.945,-74.075,32.8004582,-79.94248
6/13/19,"State Capitol, Annapolis, MD",38.979,-76.491,47.6203752,-117.4033714
6/13/19,"Albany, NY",42.653,-73.756,42.3394593,-72.6636936
6/13/19,"Washington, DC",38.907,-77.037,40.7766419,-73.9701871
6/13/19,"Detroit, MI",42.331,-83.046,33.6756872,-117.7772068
6/13/19,"Fairbanks, AK",64.838,-147.716,33.6756872,-117.7772068
6/13/19,"Newburgh, NY",41.503,-74.01,34.8572198,-116.1811967
6/13/19,"Corvallis High School, Corvallis, OR",44.575,-123.265,36.6209783,-88.2740857
6/13/19,"Seattle, WA",47.606,-122.332,41.6176989,-86.2881592
6/13/19,"Pueblo, CO",38.254,-104.609,45.5476932,-122.4171728
6/14/19,"Austin, TX",30.267,-97.743,41.5025036,-71.2836888
6/14/19,"Grand Rapids, MI",42.963,-85.668,34.1963983,-118.2618616
6/14/19,"Viera, FL",28.267,-80.729,34.1963983,-118.2618616
6/14/19,"Concho, OK",35.615,-97.993,41.6688774,-91.5889245
6/14/19,"Shreveport, LA",32.525,-93.75,41.6688774,-91.5889245
6/14/19,"State Capital, Juneau, AK",58.302,-134.42,37.6471385,-121.912488
6/14/19,"Vallejo, CA",38.104,-122.257,34.1963983,-118.2618616
6/14/19,"San Leandro, CA",37.725,-122.156,34.8572198,-116.1811967
6/14/19,"Tallevast, FL",27.402,-82.543,33.6756872,-117.7772068
6/14/19,"San Francisco, CA",37.775,-122.419,34.1963983,-118.2618616
6/14/19,"Muskogee, OK",35.748,-95.37,40.7766419,-73.9701871
6/14/19,"Woods Cross, UT",40.872,-111.892,28.7641128,-81.7122822
6/14/19,"Adelup, Guam",13.476,144.75,35.7898464,-78.650624
6/14/19,"Adelup, Guam",13.476,144.75,44.4182258,-88.4649883
6/14/19,"Gresham, IL",41.748,-87.659,33.0236041,-116.7761174
6/14/19,"Las Vegas, NV",36.17,-115.14,33.0236041,-116.7761174
6/14/19,"Sudbury, MA",42.383,-71.416,43.4514767,-116.244376
6/15/19,"Sioux Falls, SD",43.547,-96.728,39.9695753,-83.0068645
6/15/19,"Charleston, SC",32.776,-79.931,30.3352449,-81.6481132
6/15/19,"Spokane, WA",47.659,-117.426,40.7527913,-75.3074468
6/15/19,"Pulaski Park, Northampton, MA",42.317,-72.633,40.7527913,-75.3074468
6/15/19,"Foley Square, New York, NY",40.714,-74.003,35.0540019,-106.6690645
6/15/19,"Seal Beach, CA",33.741,-118.105,30.6490296,-97.6050692
6/15/19,"Laguna Beach, CA",33.543,-117.785,30.6490296,-97.6050692
6/15/19,"Chino Hills, CA",33.99,-117.733,45.5476932,-122.4171728
6/15/19,"Murray, KY",36.61,-88.315,41.8697652,-71.5786261
6/15/19,"South Bend, IN",41.676,-86.252,42.6035338,-84.3738107
6/15/19,"Terry Schrunk Plaza, Portland, OR",45.515,-122.678,42.7274845,-77.7697795
6/15/19,"Washington Square, Newport, RI",41.49,-71.314,30.6845725,-88.1965682
6/15/19,"Sierra Madre, CA",34.162,-118.053,39.9739654,-75.7497323
6/15/19,"Torrance, CA",33.836,-118.341,40.962179,-77.0554751
6/15/19,"Iowa City, IA",41.661,-91.53,34.5370572,-120.0399729
6/15/19,"Iowa City, IA",41.661,-91.53,37.2207774,-121.6906224
6/15/19,"Oakland, CA",37.804,-122.271,38.0518169,-122.7459738
6/15/19,"Westwood, Los Angeles, CA",34.064,-118.446,41.1374609,-74.6919141
6/15/19,"Chino Hills, CA",33.99,-117.733,45.8962319,-112.6600714
6/15/19,"Laguna Beach, CA",33.543,-117.785,41.1727868,-75.9760345
6/15/19,"Westwood, Los Angeles, CA",34.064,-118.446,47.6203752,-117.4033714
6/15/19,"Times Square, New York, NY",40.759,-73.984,43.4644751,-77.6646556
6/15/19,"Clermont, FL",28.549,-81.773,40.1204248,-111.6685082
6/15/19,"Raleigh, NC",35.78,-78.638,43.6674723,-96.7957261
6/15/19,"Hortonia, WI",44.344,-88.682,36.6209783,-88.2740857
6/15/19,"Federal Courthouse, San Diego, CA",32.715,-117.166,42.6035338,-84.3738107
6/15/19,"San Diego, CA",32.716,-117.161,43.5551053,-73.8381388
6/15/19,"Boise, ID",43.615,-116.202,42.2523272,-83.8446336
6/15/19,"Columbus, OH",39.961,-82.999,41.6823213,-83.4689033
6/15/19,"Jacksonville, FL",30.332,-81.656,42.1619773,-75.8302833
6/15/19,"Bethlehem, PA",40.626,-75.37,44.5649063,-68.3707034
6/15/19,"Bethlehem, PA",40.626,-75.37,45.4092789,-68.6665979
6/15/19,"Albuquerque, NM",35.084,-106.65,35.7898464,-78.650624
6/15/19,"Leander, TX",30.579,-97.853,26.118786,-81.4009553
6/15/19,"Leander, TX",30.579,-97.853,47.4905993,-121.833996
6/15/19,"Pioneer Courthouse Square, Portland, OR",45.519,-122.679,25.6105796,-80.4991365
6/15/19,"Providence, RI",41.824,-71.413,41.1411327,-115.3514239
6/15/19,"Capitol, Lansing, MI",42.734,-84.555,38.4500161,-121.3404408
6/15/19,"Geneseo, NY",42.796,-77.817,42.3385513,-71.018253
6/15/19,"Mobile, AL",30.695,-88.04,43.8083479,-70.3303753
6/15/19,"Reeves Park, Phoenixville, PA",40.128,-75.513,42.5882401,-73.9740095
6/15/19,"Lewisburg, PA",40.965,-76.884,35.2063756,-97.3230884
6/15/19,"Santa Barbara, CA",34.421,-119.698,41.3601834,-83.6226821
6/15/19,"City Hall, San Jose, CA",37.338,-121.885,40.9091603,-77.8478297
6/15/19,"San Rafael, CA",37.974,-122.531,39.3000324,-76.6104761
6/15/19,"Newton Green, Newton, NJ",40.983,-74.794,29.6757403,-82.357221
6/15/19,"Emma Park, Butte, MT",46.01,-112.537,27.4816825,-82.3687669
6/15/19,"Public Square, Wilkes-Barre, PA",41.246,-75.882,36.2956649,-82.4950374
6/15/19,"Spokane, WA",47.659,-117.426,22.0120383,-159.7059653
6/15/19,"Rochester, NY",43.157,-77.609,33.9916579,-106.9391362
6/15/19,"Provo, UT",40.234,-111.659,42.3242982,-88.452245
6/15/19,"Sioux Falls, SD",43.547,-96.728,28.514435,-81.323295
6/15/19,"Murray, KY",36.61,-88.315,28.514435,-81.323295
6/15/19,"Lansing, MI",42.733,-84.556,42.6035338,-84.3738107
6/15/19,"Centennial Circle, Glens Falls, NY",43.31,-73.644,40.7605142,-122.0435556
6/15/19,"Ann Arbor, MI",42.281,-83.743,47.4905993,-121.833996
6/15/19,"Toledo, OH",41.653,-83.538,41.8942937,-87.6454546
6/15/19,"Vestal, NY",42.086,-76.054,40.6678828,-111.9242397
6/15/19,"Bar Harbor, ME",44.388,-68.204,40.4125646,-76.7926343
6/15/19,"Bangor, ME",44.802,-68.771,37.7272391,-123.0322294
6/15/19,"Raleigh, NC",35.78,-78.638,45.1604934,-122.1951274
6/15/19,"Naples, FL",26.142,-81.795,39.325414,-104.9259871
6/16/19,"Seattle, WA",47.606,-122.332,31.7664803,-106.2414237
6/16/19,"Homestead, FL",25.469,-80.478,37.2207774,-121.6906224
6/16/19,"Spring Creek, NV",40.727,-115.586,60.3666677,-152.3222833
6/16/19,"State Capitol, Sacramento, CA",38.577,-121.493,36.1691287,-86.7847898
6/16/19,"Franklin Park, Boston, MA",42.303,-71.087,40.9596985,-74.0747272
6/16/19,"Portland, ME",43.659,-70.257,42.1619773,-75.8302833
6/17/19,"State Capitol, Albany, NY",42.653,-73.757,40.7766419,-73.9701871
6/17/19,"University of Oklahoma, Norman, OK",35.206,-97.446,44.9008984,-122.5762602
6/17/19,"Bowling Green, OH",41.375,-83.651,38.4762174,-85.7111221
6/17/19,"Centre County Courthouse, Bellefonte, PA",40.912,-77.777,39.7618502,-104.8811054
6/17/19,"Meyerhoff Symphony Hall, Baltimore, MD",39.304,-76.619,34.1963983,-118.2618616
6/17/19,"Alachua County Jail, Gainesville, FL",29.678,-82.28,41.677331,-71.5787858
6/17/19,"Lakewood Ranch, FL",27.412,-82.429,38.4701976,-89.9285459
6/17/19,"Johnson City, TN",36.313,-82.353,37.4146725,-122.3715457
6/17/19,"Hanalei, HI",22.203,-159.498,40.7766419,-73.9701871
6/17/19,"Socorro, NM",34.058,-106.891,44.4170119,-69.7657639
6/18/19,"McHenry County Courthouse, Woodstock, IL",42.341,-88.441,35.1837942,-89.895397
6/18/19,"Orlando, FL",28.538,-81.379,40.7766419,-73.9701871
6/18/19,"Orlando, FL",28.538,-81.379,40.6678828,-111.9242397
6/18/19,"Lansing, MI",42.733,-84.556,37.2207774,-121.6906224
6/18/19,"Redding, CA",40.587,-122.392,40.4979217,-78.3106362
6/18/19,"Seattle, WA",47.606,-122.332,33.3465408,-112.4955335
6/18/19,"Bronzeville, Chicago, IL",41.817,-87.617,37.7272391,-123.0322294
6/18/19,"Innovations High School, Salt Lake City, UT",40.734,-111.887,40.6580933,-105.4867638
6/18/19,"State Capitol, Harrisburg, PA",40.264,-76.884,41.0378896,-74.29828
6/18/19,"San Francisco, CA",37.775,-122.419,40.4125646,-76.7926343
6/18/19,"Estacada, OR",45.294,-122.334,25.6105796,-80.4991365
6/18/19,"Castle Rock, CO",39.372,-104.856,47.6203752,-117.4033714
6/18/19,"El Paso, TX",31.762,-106.485,44.9008984,-122.5762602
6/18/19,"San Jose, CA",37.338,-121.886,37.919479,-121.9515431
6/18/19,"Soldotna, AK",60.488,-151.058,40.4125646,-76.7926343
6/18/19,"Nashville, TN",36.163,-86.782,34.1963983,-118.2618616
6/18/19,"Ramsey, NJ",41.057,-74.141,37.7272391,-123.0322294
6/18/19,"Binghamton, NY",42.099,-75.918,41.0378896,-74.29828
6/18/19,"City Hall, New York, NY",40.713,-74.006,42.2846636,-83.2619533
6/19/19,"State Capitol, Salem, OR",44.938,-123.03,41.2703281,-111.8767944
6/19/19,"Jeffersonville, IN",38.278,-85.737,38.9041031,-77.017229
6/19/19,"Denver International Airport, Denver, CO",39.856,-104.674,35.5143241,-105.9657706
6/19/19,"Los Angeles, CA",34.052,-118.244,35.5143241,-105.9657706
6/19/19,"Warwick, RI",41.7,-71.416,33.3465408,-112.4955335
6/19/19,"Sauget, IL",38.596,-90.185,39.1969272,-84.5441868
6/19/19,"Menlo Park, CA",37.453,-122.182,41.6176989,-86.2881592
6/19/19,"New York, NY",40.713,-74.006,45.5476932,-122.4171728
6/19/19,"Augusta, ME",44.311,-69.779,37.7272391,-123.0322294
6/19/19,"Memphis, TN",35.15,-90.049,43.0065163,-76.1961336
6/19/19,"New York, NY",40.713,-74.006,37.919479,-121.9515431
6/19/19,"Salt Lake City, UT",40.761,-111.891,41.0378896,-74.29828
6/19/19,"Sunnyvale, CA",37.369,-122.036,42.3116934,-71.940282
6/19/19,"Van Zandt VA Medical Center, Altoona, PA",40.489,-78.396,43.0138045,-88.7739847
6/19/19,"City Hall, Phoenix, AZ",33.449,-112.077,34.0290952,-80.8980371
6/19/19,"City Hall, San Francisco, CA",37.779,-122.419,44.4170119,-69.7657639
6/19/19,"Bond Park, Estes Park, CO",40.377,-105.521,34.6626279,-98.4765971
6/19/19,"Prospect Park, NJ",40.937,-74.174,31.9804101,-81.0851959
6/19/19,"State Capitol, Harrisburg, PA",40.264,-76.884,39.7572579,-89.6620322
6/20/19,"Little Haiti, Miami, FL",25.83,-80.196,43.4644751,-77.6646556
6/20/19,"Riverfront Park, Spokane, WA",47.662,-117.419,44.9008984,-122.5762602
6/20/19,"Salem, OR",44.943,-123.035,38.5032331,-92.2800271
6/20/19,"El Sobrante, CA",37.977,-122.295,40.7766419,-73.9701871
6/20/19,"State Capitol, Harrisburg, PA",40.264,-76.884,26.1935353,-80.4766834
6/20/19,"Santa Anita, Arcadia, CA",34.146,-118.05,38.4500161,-121.3404408
6/20/19,"City Hall, San Francisco, CA",37.779,-122.419,32.358151,-80.6895375
6/20/19,"Prospect Park, NJ",40.937,-74.174,45.0061209,-93.4752279
6/20/19,"Detroit, MI",42.331,-83.046,37.2873673,-107.8397178
6/21/19,"Ogden, UT",41.223,-111.974,29.057769,-81.161792
6/21/19,"White House, Washington, DC",38.898,-77.037,39.9695753,-83.0068645
6/21/19,"Santa Fe, NM",35.687,-105.938,39.9695753,-83.0068645
6/21/19,"Santa Fe, NM",35.687,-105.938,42.3373957,-89.1612053
6/21/19,"Phoenix, AZ",33.448,-112.074,42.3373957,-89.1612053
6/21/19,"Cincinnati, OH",39.103,-84.512,47.6203752,-117.4033714
6/21/19,"South Bend, IN",41.676,-86.252,47.6203752,-117.4033714
6/21/19,"Terry Schrunk Plaza, Portland, OR",45.515,-122.678,43.9166447,-69.844326
6/21/19,"San Francisco, CA",37.775,-122.419,37.7272391,-123.0322294
6/21/19,"Syracuse, NY",43.048,-76.147,58.6435233,-134.2811673
6/21/19,"Danville, CA",37.822,-122,35.5546109,-97.4094007
6/21/19,"Prospect Park, NJ",40.937,-74.174,42.6035338,-84.3738107
6/21/19,"Milford, MA",42.14,-71.516,35.9927265,-83.9377209
6/22/19,"Palmyra, WI",42.878,-88.586,35.9927265,-83.9377209
6/22/19,"Columbia, SC",34.001,-81.035,44.9008984,-122.5762602
6/22/19,"Augusta, ME",44.311,-69.779,43.0138045,-88.7739847
6/22/19,"Fort Sill, Lawton, OK",34.594,-98.418,43.0674684,-89.4178523
6/22/19,"Madison Square, Savannah, GA",32.074,-81.094,26.3963839,-98.18099
6/22/19,"State Capitol, Springfield, IL",39.798,-89.655,35.6093739,-82.5304154
6/22/19,"Rochester, NY",43.157,-77.609,40.6475875,-91.4771574
6/22/19,"State Capitol, Salem, OR",44.938,-123.03,34.1963983,-118.2618616
6/22/19,"Jefferson City, MO",38.577,-92.174,43.0176601,-87.4815541
6/22/19,"New York, NY",40.713,-74.006,41.0378896,-74.29828
6/22/19,"Fort Lauderdale, FL",26.122,-80.137,48.8426531,-121.8364325
6/22/19,"State Capitol, Sacramento, CA",38.577,-121.493,30.3352449,-81.6481132
6/22/19,"Bluffton, SC",32.237,-80.86,39.9739654,-75.7497323
6/22/19,"Minneapolis, MN",44.978,-93.265,41.9395938,-88.4280395
6/22/19,"Buckley Park, Durango, CO",37.277,-107.879,43.0674684,-89.4178523
6/22/19,"Edgewater, FL",28.989,-80.902,30.2395128,-97.6912697
6/22/19,"McFerson Commons, Columbus, OH",39.967,-83.007,42.6714928,-82.9108561
6/22/19,"McFerson Commons, Columbus, OH",39.967,-83.007,44.9008984,-122.5762602
6/22/19,"Rockford, IL",42.271,-89.094,42.2846636,-83.2619533
6/22/19,"Rockford, IL",42.271,-89.094,31.7664803,-106.2414237
6/22/19,"Spokane, WA",47.659,-117.426,40.0536499,-86.0217262
6/22/19,"Spokane, WA",47.659,-117.426,38.9041031,-77.017229
6/22/19,"Bath, ME",43.911,-69.821,38.9041031,-77.017229
6/22/19,"Bayview, San Francisco, CA",37.73,-122.384,22.0120383,-159.7059653
6/22/19,"Juneau, AK",58.302,-134.42,46.2281252,-119.5166594
6/22/19,"Oklahoma City, OK",35.468,-97.516,40.0093755,-75.1333459
6/22/19,"State Capitol, Lansing, MI",42.734,-84.555,41.9274606,-84.6374794
6/22/19,"Knoxville, TN",35.961,-83.921,39.9739654,-75.7497323
6/22/19,"Knoxville, TN",35.961,-83.921,37.2207774,-121.6906224
6/23/19,"State Capitol, Salem, OR",44.938,-123.03,42.3385513,-71.018253
6/23/19,"Fort Atkinson Middle School, Fort Atkinson, WI",42.923,-88.832,39.1607286,-86.52331
6/23/19,"Cambridge, WI",43.004,-89.016,43.8083479,-70.3303753
6/23/19,"McAllen, TX",26.203,-98.23,42.2846636,-83.2619533
6/23/19,"Asheville, NC",35.595,-82.551,38.8273831,-104.5274718
6/23/19,"Keokuk, IA",40.404,-91.396,41.8697652,-71.5786261
6/23/19,"Los Angeles, CA",34.052,-118.244,41.4330028,-72.5227802
6/24/19,"Milwaukee, WI",43.039,-87.906,39.9166704,-75.3987862
6/24/19,"Prospect Park, NJ",40.937,-74.174,39.3000324,-76.6104761
6/24/19,"Bellingham, WA",48.752,-122.479,40.4125646,-76.7926343
6/24/19,"Jacksonville, FL",30.332,-81.656,33.3465408,-112.4955335
6/24/19,"Coatesville Area Senior High School, Coatesville, PA",39.99,-75.797,40.5612628,-74.1398995
6/24/19,"Kaneland Harter Middle School, Sugar Grove, IL",41.794,-88.47,42.4116284,-122.6756846
6/25/19,"Madison, WI",43.073,-89.401,25.6105796,-80.4991365
6/25/19,"Austin, TX",30.267,-97.743,40.7313751,-74.0786014
6/25/19,"Mount Clemens, MI",42.597,-82.878,21.4613654,-158.201974
6/25/19,"State Capitol, Salem, OR",44.938,-123.03,37.6471385,-121.912488
6/25/19,"Detroit, MI",42.331,-83.046,25.6105796,-80.4991365
6/25/19,"El Paso, TX",31.762,-106.485,46.9358216,-122.8301524
6/25/19,"Ivy Tech Community College, Noblesville, IN",40.048,-86.003,38.6356988,-90.2445816
6/25/19,"Washington, DC",38.907,-77.037,44.9008984,-122.5762602
6/25/19,"Washington, DC",38.907,-77.037,40.0093755,-75.1333459
6/25/19,"Lihue, HI",21.981,-159.371,47.6203752,-117.4033714
6/25/19,"Kennewick, WA",46.209,-119.12,25.6105796,-80.4991365
6/25/19,"Philadelphia, PA",39.953,-75.165,31.7664803,-106.2414237
6/25/19,"Hillsdale, MI",41.92,-84.631,31.7664803,-106.2414237
6/25/19,"Coatesville Area Senior High School, Coatesville, PA",39.99,-75.797,38.9041031,-77.017229
6/25/19,"Palo Alto, CA",37.442,-122.143,33.0236041,-116.7761174
6/26/19,"Copley Square, Boston, MA",42.35,-71.077,41.4684044,-90.5722031
6/26/19,"Monroe County Courthouse, Bloomington, IN",39.167,-86.534,39.3000324,-76.6104761
6/26/19,"Brunswick, ME",43.914,-69.967,40.0949699,-105.3976911
6/26/19,"Detroit, MI",42.331,-83.046,45.5911997,-118.7338795
6/26/19,"Colorado Springs, CO",38.834,-104.821,26.1935353,-80.4766834
6/26/19,"Central Falls High School, Central Falls, RI",41.887,-71.391,38.8783374,-77.1007034
6/26/19,"Middletown, CT",41.562,-72.651,40.6585662,-73.8380168
6/26/19,"Delaware County Courthouse, Media, PA",39.92,-75.391,38.9041031,-77.017229
6/26/19,"Baltimore, MD",39.29,-76.612,30.0612247,-98.0292673
6/26/19,"State Capitol, Harrisburg, PA",40.264,-76.884,30.3352449,-81.6481132
6/26/19,"City Hall, Phoenix, AZ",33.449,-112.077,40.7766419,-73.9701871
6/26/19,"Tottenville, Staten Island, NY",40.508,-74.236,36.240107,-121.3155723
6/26/19,"Medford, OR",42.327,-122.876,36.7610058,-119.6550193
6/26/19,"Miami, FL",25.762,-80.192,35.3852242,-120.4475445
6/26/19,"Jersey City, NJ",40.718,-74.043,42.1939865,-74.9667281
6/26/19,"Daniel K. Inouye International Airport, Honolulu, HI",21.325,-157.925,47.4905993,-121.833996
6/26/19,"Berkeley, CA",37.872,-122.273,37.1948063,-120.7228019
6/26/19,"Homestead, FL",25.469,-80.478,41.1727868,-75.9760345
6/26/19,"City Hall, Olympia, WA",47.045,-122.895,45.5476932,-122.4171728
6/27/19,"St. Louis, MO",38.627,-90.199,45.5476932,-122.4171728
6/27/19,"State Capitol, Salem, OR",44.938,-123.03,40.6142409,-75.5906269
6/27/19,"City Hall, Philadelphia, PA",39.952,-75.164,40.6678828,-111.9242397
6/27/19,"Spokane, WA",47.659,-117.426,30.3352449,-81.6481132
6/27/19,"Miami, FL",25.762,-80.192,43.9283286,-122.8976901
6/27/19,"Clint, TX",31.592,-106.224,42.2846636,-83.2619533
6/27/19,"El Paso, TX",31.762,-106.485,40.943554,-72.6922184
6/27/19,"Washington, DC",38.907,-77.037,40.943554,-72.6922184
6/27/19,"San Diego, CA",32.716,-117.161,41.2274128,-73.3670614
6/27/19,"Milan, IL",41.453,-90.572,36.0338223,-78.8781198
6/27/19,"Hopkins Plaza, Baltimore, MD",39.288,-76.618,44.8284417,-72.25163
