date,location,latitude,longitude
2/28/18,"National City, CA",32.678,-117.099
2/28/18,"Atlanta, GA",33.749,-84.388
2/28/18,"Providence, RI",41.824,-71.413
2/28/18,"Manatee School for the Arts, Palmetto, FL",27.517,-82.55
2/28/18,"Lake Eola, Orlando, FL",28.544,-81.373
2/28/18,"Somerset Berkley Regional High School, Somerset, MA",41.742,-71.149
2/28/18,"Wallace Intermediate School, Vineland, NJ",39.498,-75.063
2/28/18,"Somerville High School, Somerville, MA",42.387,-71.097
2/28/18,"Springfield, IL",39.782,-89.65
2/28/18,"Jacksonville High School, Jackson, IL",39.75,-90.24
2/28/18,"Greensboro, NC",36.073,-79.792
2/28/18,"Sparkman High School, Harvest, AL",34.834,-86.716
2/28/18,"San Francisco, CA",37.775,-122.419
2/28/18,"Jasper County Courthouse, Newton, IA",41.703,-93.057
2/28/18,"Santa Barbara, CA",34.421,-119.698
2/28/18,"Minneapolis, MN",44.978,-93.265
2/28/18,"York County Judicial Center, York, PA",39.964,-76.728
2/28/18,"Simpson College, Indianola, IA",41.365,-93.564
2/28/18,"J.R. Pony Farm, Las Vegas, NV",36.191,-115.209
2/28/18,"Medford, OR",42.327,-122.876
2/28/18,"Jackson, MS",32.299,-90.185
3/1/18,"Mississippi State University, Starkville, MS",33.455,-88.794
3/1/18,"Great Falls, MT",47.494,-111.283
3/1/18,"Frankfort, KY",38.201,-84.873
3/1/18,"Hotel Plaza Boulevard, Orlando, FL",28.377,-81.508
3/1/18,"Charles Page High School, Sand Springs, OK",36.144,-96.103
3/1/18,"Muskogee High School, Muskogee, OK",35.772,-95.33
3/1/18,"Central Ninth Grade Center, Sand Springs, OK",36.14,-96.111
3/1/18,"Boyle Heights, Los Angeles, CA",34.03,-118.212
3/1/18,"Hayden High School, Hayden, CO",40.493,-107.263
3/1/18,"Scarborough, ME",43.59,-70.334
3/1/18,"Augusta, ME",44.311,-69.779
3/1/18,"Augusta, ME",44.311,-69.779
3/1/18,"Roosevelt High School, Des Moines, IA",41.593,-93.679
3/1/18,"Westwood, CA",40.306,-121.006
3/1/18,"Richmond, VA",37.541,-77.436
3/1/18,"Winchester, VA",39.186,-78.163
3/1/18,"Washington, DC",38.907,-77.037
3/1/18,"Austin, TX",30.267,-97.743
3/1/18,"Washington, DC",38.907,-77.037
3/1/18,"Saratoga Springs, NY",43.083,-73.785
3/1/18,"MacClenny, FL",30.282,-82.122
3/1/18,"East Mississippi Correctional Facility, Meridian, MS",32.339,-88.799
3/1/18,"Sebring, FL",27.496,-81.441
3/2/18,"Charleston, WV",38.35,-81.633
3/2/18,"Eagle River, AK",61.329,-149.568
3/2/18,"Liberty High School, Iowa City, IA",41.736,-91.57
3/2/18,"Bozeman High School, Bozeman, MT",45.683,-111.052
3/2/18,"Sacajawea Middle School, Bozeman, MT",45.644,-111.049
3/2/18,"Chief Joseph Middle School, Bozeman, MT",45.705,-111.095
3/2/18,"Clarke Middle School, Athens, GA",33.944,-83.405
3/2/18,"Burlington High School, Burlington, IA",40.806,-91.136
3/2/18,"South Medford High School, Medford, OR",42.305,-122.893
3/2/18,"North Medford High School, Medford, OR",42.347,-122.851
3/2/18,"Bozeman High School, Bozeman, MT",45.683,-111.052
3/2/18,"South Bend, IN",41.676,-86.252
3/2/18,"University City, MO",38.668,-90.332
3/2/18,"JFK Montessori Elementary, Louisville, KY",38.232,-85.819
3/2/18,"Clarke Middle School, Athens, GA",33.944,-83.405
3/2/18,"Queen Creek High School, Queen Creek, AZ",33.247,-111.605
3/2/18,"Seattle, WA",47.606,-122.332
3/2/18,"Indianapolis, IN",39.768,-86.158
3/2/18,"Oklahoma City, OK",35.468,-97.516
3/2/18,"Oahu, HI",21.439,-158
3/2/18,"Marion High School, Marion, IA",42.024,-91.592
3/2/18,"College Station, TX",30.628,-96.334
3/2/18,"Los Angeles, CA",34.052,-118.244
3/3/18,"Anchorage, AK",61.218,-149.9
3/3/18,"Santa Cruz, CA",36.974,-122.031
3/3/18,"Gallatin County Fairgrounds, Bozeman, MT",45.689,-111.038
3/3/18,"Austin, TX",30.267,-97.743
3/3/18,"Austin, TX",30.267,-97.743
3/3/18,"Decatur, AL",34.606,-86.983
3/3/18,"Marysville, WA",48.052,-122.177
3/3/18,"Lincoln, NE",40.826,-96.685
3/3/18,"Tallahassee, FL",30.438,-84.281
3/3/18,"Milton, GA",34.132,-84.301
3/3/18,"Milton, GA",34.132,-84.301
3/3/18,"Fort Bragg, CA",39.446,-123.805
3/3/18,"Overlook Memorial Park, Hood River, OR",45.705,-121.521
3/3/18,"Vancouver, WA",45.632,-122.672
3/3/18,"New Hartford, CT",41.879,-72.975
3/3/18,"Emancipation Park, Houston, TX",29.736,-95.364
3/3/18,"Oklahoma City, OK",35.468,-97.516
3/3/18,"Oklahoma City, OK",35.468,-97.516
3/3/18,"Burlington, VT",44.476,-73.212
3/3/18,"Lima, OH",40.743,-84.105
3/3/18,"Cheyenne, WY",41.14,-104.82
3/3/18,"Anchorage, AK",61.218,-149.9
3/3/18,"Apple Store, Palo Alto, CA",37.446,-122.161
3/4/18,"Palatine Park, Fairmont, WV",39.483,-80.137
3/4/18,"Tallahassee, FL",30.438,-84.281
3/4/18,"Sterling, MA",42.437,-71.761
3/4/18,"Federal Building, Peoria, IL",40.695,-89.592
3/4/18,"Washington, DC",38.907,-77.037
3/4/18,"Selma, AL",32.407,-87.021
3/4/18,"SeaWorld, San Diego, CA",32.765,-117.227
3/4/18,"Reno, NV",39.53,-119.814
3/4/18,"Pueblo, CO",38.254,-104.609
3/4/18,"Houston, TX",29.76,-95.37
3/5/18,"Oklahoma City, OK",35.468,-97.516
3/5/18,"Lewis & Clark College, Portland, OR",45.452,-122.669
3/5/18,"Borgess Medical Center, Kalamazoo, MI",42.307,-85.561
3/5/18,"Charleston, WV",38.35,-81.633
3/5/18,"Clatskanie, OR",46.101,-123.207
3/5/18,"Pine Creek High School, Colorado Springs, CO",38.987,-104.763
3/5/18,"Salt Lake City, UT",40.761,-111.891
3/5/18,"Aluf Plastics, Orangeburg, NY",41.054,-73.951
3/5/18,"Concord, NH",43.208,-71.538
3/5/18,"Lancaster, PA",40.038,-76.306
3/5/18,"Salem, OR",44.943,-123.035
3/5/18,"Delray Beach, FL",26.461,-80.073
3/5/18,"Racine, WI",42.726,-87.783
3/5/18,"Washington, DC",38.907,-77.037
3/5/18,"Santa Rosa, CA",38.44,-122.714
3/5/18,"Mitchell High School, Colorado Springs, CO",38.85,-104.751
3/5/18,"Harrisburg, PA",40.273,-76.887
3/5/18,"Camden, NJ",39.926,-75.12
3/5/18,"Thomas Paine Plaza, Philadelphia, PA",39.954,-75.164
3/5/18,"Pittsburgh, PA",40.441,-79.996
3/5/18,"Rutgers, Newark, NJ",40.741,-74.175
3/5/18,"New York, NY",40.713,-74.006
3/5/18,"San Jose, CA",37.338,-121.886
3/5/18,"Hart Plaza, Detroit, MI",42.327,-83.044
3/5/18,"Brower Commons, New Brunswick, NJ",40.504,-74.452
3/5/18,"Riverside University High School, Milwaukee, WI",43.071,-87.89
3/5/18,"Ronald Reagan College Prep High School, Milwaukee, WI",42.954,-87.94
3/5/18,"South Division High School, Milwaukee, WI",43.013,-87.931
3/5/18,"Milwaukee School of Languages, Milwaukee, WI",43.076,-88.019
3/5/18,"San Diego, CA",32.716,-117.161
3/5/18,"SkyDance Bridge, Oklahoma City, OK",35.456,-97.517
3/5/18,"Kinderhook, NY",42.395,-73.698
3/5/18,"Salem, OR",44.943,-123.035
3/5/18,"Lincoln, NE",40.826,-96.685
3/5/18,"Irvine, CA",33.685,-117.827
3/5/18,"Los Angeles, CA",34.052,-118.244
3/5/18,"El Paso, TX",31.762,-106.485
3/5/18,"Valle Verde, El Paso, TX",31.753,-106.366
3/5/18,"Austin, TX",30.267,-97.743
3/5/18,"Memorial Park, Omaha, NE",41.262,-96.001
3/5/18,"Salida, CA",37.706,-121.085
3/5/18,"Michigan State University, East Lansing, MI",42.702,-84.482
3/5/18,"Terry High School, Terry, MS",32.094,-90.303
3/5/18,"East Lansing, MI",42.737,-84.484
3/5/18,"North Charleston, SC",32.855,-79.975
3/5/18,"Waynesville, NC",35.489,-82.989
3/6/18,"Columbia, SC",34.001,-81.035
3/6/18,"Old Town, Albuquerque, NM",35.098,-106.669
3/6/18,"Edison Building, Rochester, MN",44.016,-92.472
3/6/18,"Flatwoods, WV",38.723,-80.65
3/6/18,"St. Paul, MN",44.954,-93.09
3/6/18,"Noel Wien Public Library, Fairbanks, AK",64.838,-147.737
3/6/18,"Mid-America Center, Council Bluffs, IA",41.237,-95.89
3/6/18,"City Hall, Baltimore, MD",39.413,-76.464
3/6/18,"Olympia, WA",47.038,-122.901
3/6/18,"State House, Providence, RI",41.831,-71.415
3/6/18,"Washington, DC",38.907,-77.037
3/6/18,"Indianapolis, IN",39.768,-86.158
3/6/18,"Merced, CA",37.302,-120.483
3/6/18,"Merced, CA",37.302,-120.483
3/6/18,"Tucson, AZ",32.222,-110.926
3/6/18,"Jackson, MS",32.299,-90.185
3/6/18,"Madison, WI",43.073,-89.401
3/6/18,"Joshua Tree, CA",34.135,-116.313
3/6/18,"Park Slope, New York, NY",40.668,-73.981
3/6/18,"Stephens Creek, Yellowstone National Park, MT",45.025,-110.76
3/6/18,"Albany, NY",42.653,-73.756
3/6/18,"Eugene, OR",44.052,-123.087
3/6/18,"Philadelphia, PA",39.953,-75.165
3/6/18,"Nahant, MA",42.427,-70.922
3/7/18,"Phoenix, AZ",33.448,-112.074
3/7/18,"Austin, TX",30.267,-97.743
3/7/18,"Santa Cruz, CA",36.974,-122.031
3/7/18,"New Smyrna Beach High School, New Smyrna Beach, FL",29.004,-80.93
3/7/18,"Union Square, Somerville, MA",42.38,-71.096
3/7/18,"St. Paul, MN",44.954,-93.09
3/7/18,"Grays Harbor College, Aberdeen, WA",46.954,-123.804
3/7/18,"Jefferson City, MO",38.577,-92.174
3/7/18,"Sacramento, CA",38.582,-121.494
3/7/18,"Chicago, IL",41.878,-87.63
3/7/18,"Denver, CO",39.739,-104.99
3/7/18,"North Charleston, SC",32.855,-79.975
3/7/18,"Nathan Hale Junior High School, Tulsa, OK",36.131,-95.899
3/7/18,"North Hollywood, Los Angeles, CA",34.187,-118.381
3/7/18,"St. Paul, MN",44.954,-93.09
3/7/18,"Des Moines, IA",41.601,-93.609
3/7/18,"Amarillo, TX",35.222,-101.831
3/8/18,"Minneapolis, MN",44.978,-93.265
3/8/18,"Honolulu (Oahu), HI",21.307,-157.858
3/8/18,"Salt Lake City, UT",40.761,-111.891
3/8/18,"Spokane, WA",47.659,-117.426
3/8/18,"Purdue University, West Lafayette, IN",40.424,-86.921
3/8/18,"Lafayette, IN",40.417,-86.875
3/8/18,"Cambridge, NY",43.028,-73.381
3/8/18,"Baltimore, MD",39.29,-76.612
3/8/18,"Washington Square Park, New York, NY",40.731,-73.997
3/8/18,"Berkeley, CA",37.872,-122.273
3/8/18,"Madison, WI",43.073,-89.401
3/8/18,"Lytton Plaza, Palo Alto, CA",37.445,-122.162
3/8/18,"Jacksonville, FL",30.332,-81.656
3/8/18,"Houston, TX",29.76,-95.37
3/8/18,"Pittsburgh, PA",40.441,-79.996
3/8/18,"Garrard County High School, Lancaster, KY",37.602,-84.57
3/8/18,"San Jose, CA",37.338,-121.886
3/8/18,"Frankfort, KY",38.201,-84.873
3/8/18,"Greeley, CO",40.423,-104.709
3/8/18,"Washington Square Park, New York, NY",40.731,-73.997
3/8/18,"Carroll High School, Southlake, TX",32.941,-97.134
3/8/18,"Foster City, CA",37.559,-122.271
3/8/18,"Illinois Wesleyan University, Bloomington, IL",40.491,-88.991
3/8/18,"Burlington, VT",44.476,-73.212
3/8/18,"Burlington, VT",44.476,-73.212
3/8/18,"Carroll Senior High School, Southlake, TX",32.94,-97.174
3/8/18,"Dawson Middle School, Southlake, TX",32.937,-97.118
3/8/18,"Carroll Middle School, Southlake, TX",32.952,-97.124
3/8/18,"Las Cruces, NM",32.32,-106.764
3/8/18,"Athens, GA",33.952,-83.358
3/8/18,"Brazil, IN",39.524,-87.125
3/8/18,"Revolution Books, Berkeley, CA",37.867,-122.259
3/8/18,"Pittsburgh, PA",40.441,-79.996
3/8/18,"Frankfort, KY",38.201,-84.873
3/8/18,"Los Angeles, CA",34.052,-118.244
3/9/18,"Indianapolis, IN",39.768,-86.158
3/9/18,"Frankfort, KY",38.201,-84.873
3/9/18,"Irving Middle School, Lincoln, NE",40.786,-96.69
3/9/18,"Randy Smith Middle School, Fairbanks, AK",64.855,-147.751
3/9/18,"Brandeis High School, San Antonio, TX",29.565,-98.646
3/9/18,"Mann Elementary, Iowa City, IA",41.667,-91.526
3/9/18,"Sparta, NJ",41.033,-74.636
3/9/18,"Athens County Courthouse, Athens, OH",39.329,-82.101
3/9/18,"Athens High School, Athens, OH",39.372,-82.128
3/9/18,"Hanover High School, Hanover, NH",43.699,-72.283
3/9/18,"St. Paul, MN",44.954,-93.09
3/9/18,"Los Angeles, CA",34.052,-118.244
3/9/18,"San Francisco, CA",37.775,-122.419
3/9/18,"Echo Park, Los Angeles, CA",34.078,-118.261
3/9/18,"Honolulu, HI",21.307,-157.858
3/10/18,"Macon, GA",32.841,-83.632
3/10/18,"De la Guerra Plaza, Santa Barbara, CA",34.42,-119.699
3/10/18,"Prestonsburg, KY",37.666,-82.772
3/10/18,"Jefferson City, MO",38.577,-92.174
3/10/18,"Mission Bay, San Diego, CA",32.781,-117.243
3/10/18,"Manor Township, PA",39.976,-76.433
3/10/18,"West Hempfield Township, PA",40.051,-76.468
3/10/18,"West Whiteland, PA",40.026,-75.609
3/10/18,"Columbus, OH",39.961,-82.999
3/10/18,"Parkland, FL",26.311,-80.253
3/10/18,"Duluth, MN",46.787,-92.1
3/10/18,"Metropolitan Museum of Art, New York, NY",40.779,-73.963
3/10/18,"WNC Agricultural Center, Fletcher, NC",35.429,-82.531
3/10/18,"Couser Farms, Nevada, IA",42.057,-93.461
3/11/18,"Lake Merritt, Oakland, CA",37.801,-122.258
3/11/18,"Carlisle, PA",40.201,-77.2
3/11/18,"Carlisle, PA",40.201,-77.2
3/11/18,"University of Vermont, Burlington, VT",44.478,-73.196
3/11/18,"University of Vermont, Burlington, VT",44.478,-73.196
3/11/18,"Studio City, Los Angeles, CA",34.14,-118.387
3/12/18,"John Burroughs School, Ladue, MO",38.644,-90.368
3/12/18,"John Burroughs School, Ladue, MO",38.644,-90.368
3/12/18,"Frankfort, KY",38.201,-84.873
3/12/18,"Chicano Park, San DIego, CA",32.7,-117.143
3/12/18,"Palo Alto, CA",37.442,-122.143
3/12/18,"Stuttgart, AR",34.5,-91.553
3/12/18,"Park Slope, New York, NY",40.668,-73.981
3/12/18,"Ramsey, MN",45.261,-93.45
3/13/18,"Richmond, IN",39.829,-84.89
3/13/18,"Albany, OR",44.637,-123.106
3/13/18,"Paul G. Blazer High School, Ashland, KY",38.454,-82.663
3/13/18,"Annapolis, MD",38.978,-76.492
3/13/18,"Santa Monica, CA",34.019,-118.491
3/13/18,"Beverly Hills, Los Angeles, CA",34.074,-118.4
3/13/18,"Beverly Hills, Los Angeles, CA",34.074,-118.4
3/13/18,"Joaquin Miller Elementary School, Oakland, CA",37.819,-122.202
3/13/18,"Van Nuys, Los Angeles, CA",34.19,-118.451
3/13/18,"Logan High School, La Crosse, WI",43.845,-91.234
3/13/18,"Tippecanoe High School, Tipp City, OH",39.983,-84.189
3/13/18,"Tippecanoe Middle School, Tipp City, OH",39.968,-84.183
3/13/18,"Charlotte, NC",35.227,-80.843
3/13/18,"Harrisonburg, VA",38.45,-78.869
3/13/18,"Otay Mesa, CA",32.559,-116.973
3/13/18,"San Ysidro, CA",32.556,-117.047
3/13/18,"San Diego, CA",32.716,-117.161
3/13/18,"Charleston, SC",32.776,-79.931
3/13/18,"Austin, TX",30.267,-97.743
3/13/18,"Carter Elementary, Palm Desert, CA",33.746,-116.37
3/13/18,"University of Wisconsin, Madison, WI",43.077,-89.412
3/14/18,"Canfield High School, Canfield, OH",41.028,-80.773
3/14/18,"Westwood, CA",40.306,-121.006
3/14/18,"Ontario, OR",44.027,-116.963
3/14/18,"Montpelier, VT",44.26,-72.575
3/14/18,"Madison County Courthouse, Richmond, KY",37.748,-84.294
3/14/18,"Henderson County High School, Henderson, KY",37.828,-87.56
3/14/18,"Capitol, Annapolis, MD",38.978,-76.492
3/14/18,"Brighton High School, Rochester, NY",43.124,-77.567
3/14/18,"Helena, MT",46.588,-112.025
3/14/18,"Newtown High School, Newtown, CT",41.414,-73.304
3/14/18,"Trumbull High School, Trumbull, CT",41.243,-73.201
3/14/18,"Shelton High School, Shelton, CT",41.316,-73.093
3/14/18,"Norcross High School, Norcross, GA",33.967,-84.212
3/14/18,"Billings, MT",45.783,-108.501
3/14/18,"Bluffton High School, Bluffton, SC",32.252,-80.899
3/14/18,"Druid Hills High School, Atlanta, GA",33.749,-84.388
3/14/18,"Concord High School, Concord, NH",43.2,-71.551
3/14/18,"Apex Friendship High School, Apex, NC",35.703,-78.91
3/14/18,"Madison East High School, Madison, WI",43.098,-89.354
3/14/18,"Berkeley High School, Berkeley, CA",37.868,-122.272
3/14/18,"Susan Wagner High School, Staten Island, NY",40.597,-74.125
3/14/18,"Dulaney High School, Timonium, MD",39.46,-76.612
3/14/18,"Catskill High School, Catskill, NY",42.219,-73.87
3/14/18,"Savannah Arts Academy, Savannah, GA",32.046,-81.093
3/14/18,"Carlisle High School, Carlisle, PA",40.208,-77.205
3/14/18,"Case Elementary School, Akron, OH",41.115,-81.565
3/14/18,"Highland High School, Highland, IL",38.756,-89.674
3/14/18,"Elyria High School, Elyria, OH",41.362,-82.108
3/14/18,"Lawrence High School, Lawrence, KS",38.949,-95.243
3/14/18,"Coast Union High School, Cambria, CA",35.568,-121.068
3/14/18,"San Luis Obispo High School, San Luis Obispo, CA",35.283,-120.652
3/14/18,"Cass Technical High School, Detroit, MI",42.339,-83.06
3/14/18,"Libertyville High School, Libertyville, IL",42.285,-87.967
3/14/18,"Memorial Park, Barrington, IL",42.156,-88.147
3/14/18,"Lake Park High School, Roselle, IL",41.973,-88.055
3/14/18,"Stevenson High School, Lincolnshire, IL",42.199,-87.946
3/14/18,"Mundelein High School, Mundelein, IL",42.272,-88.022
3/14/18,"Danville High School, Danville, IL",40.138,-87.627
3/14/18,"Oakwood High School, Fithian, IL",40.113,-87.828
3/14/18,"Santa Ynez Valley Union High School, Santa Ynez, CA",34.609,-120.1
3/14/18,"Waverly High School, Waverly, NE",40.906,-96.538
3/14/18,"Bay Port High School, Suamico, WI",44.594,-88.091
3/14/18,"Brattleboro Union High School, Brattleboro, VT",42.837,-72.561
3/14/18,"Graham High School, Graham, NC",36.075,-79.383
3/14/18,"Western Alamance High School, Elon, NC",36.153,-79.498
3/14/18,"Williams High School, Burlington, NC",36.089,-79.454
3/14/18,"Eastern Alamance High School, Mebane, NC",36.114,-79.302
3/14/18,"Cummings High School, Burlington, NC",36.089,-79.397
3/14/18,"Southern Alamance High School, Graham, NC",36.002,-79.406
3/14/18,"Junction City High School, Junction City, KS",39.032,-96.85
3/14/18,"Moorhead High School, Moorhead, MN",46.872,-96.743
3/14/18,"Palmer High School, Colorado Springs, CO",38.839,-104.82
3/14/18,"Coronado High School, Colorado Springs, CO",38.874,-104.858
3/14/18,"Rampart High School, Colorado Springs, CO",38.949,-104.772
3/14/18,"Cheyenne Mountain High, Colorado Springs, CO",38.803,-104.857
3/14/18,"Johansen High School, Modesto, CA",37.648,-120.919
3/14/18,"Ceres High School, Turlock, CA",37.595,-120.957
3/14/18,"Pitman High School, Turlock, CA",37.53,-120.878
3/14/18,"The Academy High School, San Francisco, CA",37.745,-122.449
3/14/18,"Sacramento, CA",38.582,-121.494
3/14/18,"Jane Lathrop Stanford Middle School, Palo Alto, CA",37.421,-122.119
3/14/18,"Eldorado High School, Albuquerque, NM",35.128,-106.513
3/14/18,"Fremont Elementary School, Long Beach, CA",33.772,-118.146
3/14/18,"Milliken High School, Long Beach, CA",33.808,-118.111
3/14/18,"Canyon High School, Anaheim, CA",33.848,-117.789
3/14/18,"Ukiah High School, Ukiah, CA",39.164,-123.224
3/14/18,"Swope Middle School, Reno, NV",39.511,-119.848
3/14/18,"Aiken High School, Aiken, SC",33.578,-81.714
3/14/18,"Wooster High School, Reno, NV",39.508,-119.783
3/14/18,"Reno High School, Reno, NV",39.518,-119.828
3/14/18,"Galena High School, Reno, NV",39.388,-119.776
3/14/18,"North Valleys High School, Reno, NV",39.606,-119.823
3/14/18,"Juneau-Douglas High School, Juneau, AK",58.305,-134.429
3/14/18,"Thunder Mountain High School, Juneau, AK",58.38,-134.591
3/14/18,"Orcas Island High School, Eastsound, WA",48.699,-122.903
3/14/18,"Lower Merion High School, Ardmore, PA",40.01,-75.28
3/14/18,"Cape Henlopen High School, Lewes, DE",38.758,-75.15
3/14/18,"Smith & Wesson, Springfield, MA",42.138,-72.551
3/14/18,"University of Wisconsin, Madison, WI",43.077,-89.412
3/14/18,"Leslie Middle School, Leslie, OR",44.9,-123.024
3/14/18,"Stephens Middle School, Stephens, OR",44.99,-122.96
3/14/18,"Abiqua Academy, Salem, OR",44.854,-123.065
3/14/18,"Willamette University, Salem, OR",44.936,-123.03
3/14/18,"Novi High School, Detroit, MI",42.463,-83.492
3/14/18,"Gateway High School, Monroeville, PA",40.431,-79.754
3/14/18,"Penn Hills High School, Pittsburgh, PA",40.466,-79.815
3/14/18,"Woodland Hills High School, Churchill, PA",40.436,-79.856
3/14/18,"Franklin Regional High School, Murrysville, PA",40.429,-79.669
3/14/18,"Bowling Green High School, Bowling Green, OH",41.387,-83.657
3/14/18,"Fox Chapel Area High School, Pittsburgh, PA",40.518,-79.869
3/14/18,"Hampton High School, Allison Park, PA",40.583,-79.941
3/14/18,"Ventura High School, Ventura, CA",34.278,-119.268
3/14/18,"Skinner Middle School, Denver, CO",39.772,-105.031
3/14/18,"North Bend High School, North Bend, OR",43.401,-124.235
3/14/18,"Marshfield High School, Coos Bay, OR",43.361,-124.221
3/14/18,"Highlands High School, Harrison Township, PA",40.618,-79.727
3/14/18,"Montclair High School, Montclair, NJ",40.823,-74.213
3/14/18,"Lincoln High School, Yonkers, NY",40.931,-73.899
3/14/18,"South Plainfield High School, South Plainfield, NJ",40.589,-74.412
3/14/18,"Sayreville High School, Sayreville, NJ",40.459,-74.361
3/14/18,"Walton High School, Marietta, GA",33.99,-84.441
3/14/18,"State Capitol, Boston, MA",42.36,-71.059
3/14/18,"Bethel High School, Bethel, CT",41.378,-73.394
3/14/18,"Niagara Falls High School, Niagara Falls, NY",43.104,-79.011
3/14/18,"Wilson High School, Tacoma, WA",47.261,-122.507
3/14/18,"Mt. Diablo High School, Concord, CA",37.983,-122.037
3/14/18,"Anne Wright Schools, Tacoma, WA",47.269,-122.459
3/14/18,"Gig Harbor High School, Gig Harbor, WA",47.331,-122.606
3/14/18,"Seabury Middle School, Tacoma, WA",47.254,-122.441
3/14/18,"Puyallup High School, Puyallup, WA",47.191,-122.302
3/14/18,"Marietta High School, Marietta, GA",33.947,-84.586
3/14/18,"Le Grand Union Elementary, Merced, CA",37.215,-120.182
3/14/18,"Campbell High School, Smyrna, GA",33.888,-84.526
3/14/18,"Lassiter High School, Marietta, GA",34.044,-84.474
3/14/18,"Cherry Hill West High School, Cherry Hill, NJ",39.929,-75.021
3/14/18,"Elizabeth Haddon Elementary School, Haddonfield, NJ",39.896,-75.045
3/14/18,"Wheeler High School, Marietta, GA",33.96,-84.479
3/14/18,"Pope High School, East Cobb, GA",34.024,-84.453
3/14/18,"Sprayberry High School, Marietta, GA",34.012,-84.497
3/14/18,"McEachern High School, Powder Springs, GA",33.896,-84.677
3/14/18,"Fort Mill High School, Fort Mill, SC",35.013,-80.965
3/14/18,"North Cobb High School, Kennesaw, GA",34.039,-84.648
3/14/18,"Walker School, Marietta, GA",33.97,-84.537
3/14/18,"Rock Hill, SC",34.925,-81.025
3/14/18,"York, SC",34.994,-81.242
3/14/18,"Andrew Jackson High School, Lancaster, SC",34.72,-80.771
3/14/18,"George Washington High School, Danville, VA",36.586,-79.412
3/14/18,"Cal Poly, San Luis Obispo, CA",35.305,-120.662
3/14/18,"Columbine High School, Littleton, CO",39.604,-105.074
3/14/18,"Livingston, NJ",40.786,-74.33
3/14/18,"Tunstall High School, Dry Fork, VA",36.669,-79.525
3/14/18,"Galileo Magnet High School, Danville, VA",36.584,-79.394
3/14/18,"O’Fallon High School, O’Fallon, IL",38.587,-89.901
3/14/18,"Fresno High School, Fresno, CA",36.767,-119.805
3/14/18,"Whitewater Middle School, Charlotte, NC",35.284,-80.992
3/14/18,"Ward Melville High School, East Setauke, NY",40.916,-73.075
3/14/18,"Morro Bay High School, Morro Bay, CA",35.382,-120.858
3/14/18,"Henry Viscardi School, Albertson, NY",40.769,-73.658
3/14/18,"South Side High School, Rockville Centre, NY",40.667,-73.622
3/14/18,"Atascadero High School, Atascadero, CA",35.483,-120.672
3/14/18,"Bridgehampton High School, Bridgehampton, NY",40.937,-72.294
3/14/18,"Lawrence High School, Cedarhurst, NY",40.631,-73.735
3/14/18,"Miami City Hall, Miami, FL",25.728,-80.234
3/14/18,"Winston-Salem, NC",36.1,-80.244
3/14/18,"Walt Whitman High School, Bethesda, MD",38.981,-77.128
3/14/18,"Goldsboro High School, Goldsboro, NC",35.387,-77.98
3/14/18,"Eastern Wayne High School, Goldsboro, NC",35.377,-77.881
3/14/18,"Charles B. Aycock High School, Pikeville, NC",35.509,-77.98
3/14/18,"Rosewood High School, Goldsboro, NC",35.416,-78.075
3/14/18,"Pioneer High School, Ann Arbor, MI",42.263,-83.755
3/14/18,"Spring Creek High School, Seven Springs, NC",35.226,-77.897
3/14/18,"Southern Wayne High School, Dudley, NC",35.254,-78.046
3/14/18,"The University of North Carolina at Greensboro, Greensboro, NC",36.069,-79.81
3/14/18,"State Capitol, Columbus, OH",39.961,-82.999
3/14/18,"Sonoma Valley High School, Sonoma, CA",38.283,-122.458
3/14/18,"Wilson High School, Long Beach, CA",33.777,-118.141
3/14/18,"Coeur d'Alene, WA",47.678,-116.78
3/14/18,"Long Beach Polytechnic High School, Long Beach, CA",33.787,-118.183
3/14/18,"Lakewood High School, Long Beach, CA",33.838,-118.123
3/14/18,"University of Virginia, Charlottesville, VA",38.034,-78.508
3/14/18,"Fort Vancouver High School, Vancouver, WA",45.636,-122.612
3/14/18,"Camas High School, Camas, WA",45.612,-122.398
3/14/18,"Heritage High School, Vancouver, WA",45.679,-122.539
3/14/18,"Evergreen High School, White Center, WA",47.499,-122.346
3/14/18,"Lincoln High School, Portland, OR",45.519,-122.689
3/14/18,"Boise, ID",43.619,-116.215
3/14/18,"Ballard High School, Seattle, WA",47.677,-122.374
3/14/18,"University of Washington, Seattle, WA",47.655,-122.304
3/14/18,"Freeman High School, Rockford, WA",47.52,-117.196
3/14/18,"Danbury, CT",41.395,-73.454
3/14/18,"James Monroe High School, Fredericksburg, VA",38.311,-77.475
3/14/18,"New Milford, CT",41.577,-73.409
3/14/18,"Ridgefield, CT",41.284,-73.498
3/14/18,"Redding, CT",41.305,-73.393
3/14/18,"Brooke Pointe High School, Stafford, VA",38.406,-77.396
3/14/18,"University of Mary Washington, Fredericksburg, VA",38.302,-77.474
3/14/18,"Hermiston High School, Hermiston, OR",45.836,-119.293
3/14/18,"Astoria High School, Astoria, OR",46.179,-123.831
3/14/18,"Seaside High School, Seaside, OR",46.007,-123.917
3/14/18,"Greenwich High School, Greenwich, CT",41.04,-73.612
3/14/18,"Westhill High School, Stamford, CT",41.092,-73.565
3/14/18,"Stamford High School, Stamford, CT",41.062,-73.532
3/14/18,"Norwalk High School, Norwalk, CT",41.122,-73.39
